year;date;time;y;x;type;injured;died
2021;8.1.2021;20:00:00;42,65767;23,27346;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;2.3.2021;13:40:00;42,66809;23,36821;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.3.2021;13:40:00;42,66809;23,36821;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.3.2021;13:40:00;42,66809;23,36821;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.3.2021;14:30:00;42,65774;23,28388;ДРУГ ВИД ПТП;не;не
2021;2.3.2021;15:13:00;42,7215;23,28537;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;2.3.2021;15:13:00;42,7215;23,28537;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;2.3.2021;15:15:00;42,71398;23,3074;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;2.3.2021;15:30:00;42,69475;23,23031;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.3.2021;15:30:00;42,69475;23,23031;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.3.2021;16:00:00;42,69877;23,32584;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;2.3.2021;16:00:00;42,69877;23,32584;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;2.3.2021;16:00:00;42,69877;23,32584;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;2.3.2021;16:00:00;42,66975;23,36745;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.3.2021;16:00:00;42,66975;23,36745;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.3.2021;16:50:00;42,69796;23,28109;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;2.3.2021;17:00:00;42,70182;23,28399;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;2.3.2021;17:30:00;42,73022;23,25295;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.3.2021;17:30:00;42,73022;23,25295;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.3.2021;17:25:00;42,66469;23,34334;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;2.3.2021;18:30:00;42,67612;23,29461;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.3.2021;18:30:00;42,67612;23,29461;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;8.1.2021;20:25:00;42,66832;23,36884;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;8.1.2021;20:25:00;42,66832;23,36884;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.3.2021;18:25:00;42,71446;23,35796;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;2.3.2021;18:25:00;42,71446;23,35796;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;2.3.2021;16:45:00;42,70052;23,32438;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;2.3.2021;20:00:00;42,72061;23,28541;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;2.3.2021;20:15:00;42,76398;23,26221;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;2.3.2021;20:15:00;42,76398;23,26221;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;2.3.2021;20:15:00;42,76398;23,26221;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;2.3.2021;18:20:00;42,68156;23,31223;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;2.3.2021;18:20:00;42,68156;23,31223;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;2.3.2021;18:00:00;42,66343;23,34425;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;2.3.2021;18:00:00;42,66343;23,34425;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;2.3.2021;21:30:00;42,70745;23,44776;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;8.1.2021;21:30:00;42,64669;23,37589;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;3.3.2021;1:00:00;42,71354;23,26613;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;1:00:00;42,71354;23,26613;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;11:30:00;42,65667;23,3222;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;11:30:00;42,65667;23,3222;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;12:00:00;42,65157;23,34366;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;3.3.2021;12:00:00;42,65157;23,34366;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;3.3.2021;13:10:00;42,71285;23,31577;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;3.3.2021;13:10:00;42,71285;23,31577;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;3.3.2021;13:52:00;42,66847;23,28711;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;3.3.2021;13:50:00;42,66336;23,28407;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;13:50:00;42,66336;23,28407;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;14:40:00;42,71141;23,33191;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;14:40:00;42,71141;23,33191;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;15:00:00;42,66461;23,39023;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;3.3.2021;15:00:00;42,74871;23,22392;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;8.1.2021;23:00:00;42,65852;23,28585;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;8.1.2021;23:00:00;42,65852;23,28585;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;8.1.2021;23:00:00;42,65852;23,28585;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;8.1.2021;23:00:00;42,65852;23,28585;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;8.1.2021;23:00:00;42,65852;23,28585;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;3.3.2021;16:30:00;42,65632;23,3867;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;16:30:00;42,65632;23,3867;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;15:00:00;42,72658;23,29829;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;3.3.2021;12:50:00;42,64202;23,31215;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;3.3.2021;12:50:00;42,64202;23,31215;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;3.3.2021;16:00:00;42,69453;23,23031;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;3.3.2021;16:00:00;42,69453;23,23031;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;3.3.2021;19:30:00;42,67007;23,25304;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.3.2021;19:30:00;42,67007;23,25304;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.3.2021;19:30:00;42,67007;23,25304;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.3.2021;20:50:00;42,69626;23,34367;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.3.2021;20:50:00;42,69626;23,34367;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;9.1.2021;0:00:00;42,65941;23,24364;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;3.3.2021;22:20:00;42,69288;23,18198;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;3.3.2021;22:20:00;42,69288;23,18198;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.3.2021;7:35:00;42,70773;23,33158;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;4.3.2021;7:35:00;42,70773;23,33158;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;4.3.2021;7:35:00;42,70773;23,33158;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;4.3.2021;8:15:00;42,69245;23,28223;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;8:15:00;42,69245;23,28223;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;8:15:00;42,69245;23,28223;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;8:30:00;42,71362;23,33834;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;4.3.2021;8:30:00;42,71362;23,33834;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;4.3.2021;8:50:00;42,6721;23,30419;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.3.2021;8:50:00;42,6721;23,30419;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.3.2021;9:05:00;42,70247;23,33092;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.3.2021;9:05:00;42,70247;23,33092;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.3.2021;9:30:00;42,65681;23,37743;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;4.3.2021;9:30:00;42,65681;23,37743;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;9.1.2021;2:00:00;42,71807;23,23516;БЛЪСКАНЕ В ПОДПОРНА КОЛОНА;не;не
2021;4.3.2021;10:55:00;42,70999;23,30018;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;10:55:00;42,70999;23,30018;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;10:55:00;42,70999;23,30018;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;12:30:00;42,67841;23,32482;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;9.1.2021;3:20:00;42,67877;23,29982;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;4.3.2021;14:05:00;42,67218;23,29114;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;4.3.2021;14:05:00;42,67218;23,29114;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;4.3.2021;12:45:00;42,62172;23,35576;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.3.2021;14:30:00;42,70024;23,2982;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;4.3.2021;14:30:00;42,70024;23,2982;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;4.3.2021;14:40:00;42,69589;23,321;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;4.3.2021;14:40:00;42,69589;23,321;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;4.3.2021;15:00:00;42,66997;23,37009;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;4.3.2021;15:00:00;42,66997;23,37009;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;4.3.2021;15:00:00;42,63253;23,30504;ДРУГ ВИД ПТП;не;не
2021;4.3.2021;15:00:00;42,63253;23,30504;ДРУГ ВИД ПТП;не;не
2021;2.1.2021;17:15:00;42,66878;23,25123;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;9.1.2021;4:30:00;42,70362;23,29445;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;4.3.2021;15:45:00;42,70059;23,30999;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;15:45:00;42,70059;23,30999;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;15:45:00;42,70059;23,30999;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;13:30:00;42,65833;23,35231;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.3.2021;17:10:00;42,6402;23,4076;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.3.2021;17:20:00;42,69246;23,28218;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;17:20:00;42,69246;23,28218;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.3.2021;17:20:00;42,69246;23,28218;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;9.1.2021;7:00:00;42,73466;23,28514;ДРУГ ВИД ПТП;не;не
2021;9.1.2021;7:00:00;42,73466;23,28514;ДРУГ ВИД ПТП;не;не
2021;4.3.2021;18:40:00;42,72389;23,51175;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;4.3.2021;17:40:00;42,7298;23,34829;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.3.2021;18:20:00;42,72665;23,2897;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.3.2021;18:20:00;42,72665;23,2897;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.3.2021;20:00:00;42,69006;23,25105;ДРУГ ВИД ПТП;не;не
2021;4.3.2021;20:00:00;42,69006;23,25105;ДРУГ ВИД ПТП;не;не
2021;4.3.2021;9:40:00;42,67032;23,36589;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;9.1.2021;8:00:00;42,74527;23,22905;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;9.1.2021;8:00:00;42,74527;23,22905;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.3.2021;22:40:00;42,75433;23,33971;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;5.3.2021;7:15:00;42,78867;23,23793;ДРУГ ВИД ПТП;не;не
2021;5.3.2021;7:15:00;42,78867;23,23793;ДРУГ ВИД ПТП;не;не
2021;5.3.2021;7:15:00;42,78867;23,23793;ДРУГ ВИД ПТП;не;не
2021;5.3.2021;9:30:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;5.3.2021;9:30:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;5.3.2021;9:10:00;42,65763;23,40245;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;9:10:00;42,65763;23,40245;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;9:10:00;42,65763;23,40245;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;9:40:00;42,69674;23,33991;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;5.3.2021;10:00:00;42,71851;23,2544;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;5.3.2021;10:00:00;42,71851;23,2544;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;5.3.2021;10:00:00;42,71851;23,2544;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;9.1.2021;9:40:00;42,68291;23,34867;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;9.1.2021;9:40:00;42,68291;23,34867;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;10:20:00;42,65051;23,27859;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.3.2021;10:20:00;42,65051;23,27859;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.3.2021;11:00:00;42,67445;23,30176;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;5.3.2021;11:00:00;42,67445;23,30176;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;5.3.2021;11:40:00;42,68663;23,23382;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;11:40:00;42,68663;23,23382;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;11:45:00;42,6579;23,27033;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;11:45:00;42,6579;23,27033;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;11:45:00;42,6579;23,27033;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;14:00:00;42,69327;23,18205;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;5.3.2021;14:00:00;42,69327;23,18205;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;5.3.2021;13:30:00;42,65836;23,38719;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.3.2021;13:30:00;42,65836;23,38719;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.3.2021;14:30:00;42,72371;23,26775;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.3.2021;14:30:00;42,72371;23,26775;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;9.1.2021;10:30:00;42,70317;23,29675;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;5.3.2021;14:52:00;42,69968;23,34422;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.3.2021;14:52:00;42,69968;23,34422;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.3.2021;14:20:00;42,69812;23,31917;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;5.3.2021;12:30:00;42,69005;23,3069;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
